Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Blazias,2014-02-22 15:46:46,00:17:57,,Wild Kratts: Season 1: Aardvark Town (Episode 3),,Sony PS3,00:26:05,Not latest view,US (United States)
Blazias,2014-02-22 15:33:56,00:08:10,,Wild Kratts: Season 1: Aardvark Town (Episode 3),,Sony PS3,00:08:10,Not latest view,US (United States)
Blazias,2014-02-22 15:06:12,00:26:03,,Wild Kratts: Season 1: Whale of a Squid (Episode 2),,Sony PS3,00:26:03,Not latest view,US (United States)
Blazias,2014-02-22 14:39:05,00:05:17,,Wild Kratts: Season 1: Mom of a Croc (Episode 1),,Sony PS3,00:26:31,Not latest view,US (United States)
Blazias,2014-02-22 14:17:54,00:21:04,,Wild Kratts: Season 1: Mom of a Croc (Episode 1),,Sony PS3,00:21:06,Not latest view,US (United States)
Blazias,2014-02-22 13:55:24,00:22:07,,Ruby Gloom: Season 1: Grounded in Gloomsville (Episode 2),,Sony PS3,00:22:49,00:22:49,US (United States)
Blazias,2014-02-22 13:54:00,00:00:59,,Ruby Gloom: Season 1: Gloomer Rumor (Episode 1),,Sony PS3,00:22:49,00:22:49,US (United States)
Blazias,2014-02-22 13:32:23,00:21:32,,Ruby Gloom: Season 1: Gloomer Rumor (Episode 1),,Sony PS3,00:21:32,Not latest view,US (United States)
Blazias,2014-02-22 13:07:51,00:23:52,,"Soul Eater: Season 1: Crona's Escape - Show Me Your Smile, Please? (Episode 39)",,Sony PS3,00:23:50,Not latest view,US (United States)
Blazias,2014-02-22 13:05:50,00:01:55,,Soul Eater: Season 1: Asura's Temptation - The Big Man's Uncontrollable Irritation? (Episode 38),,Sony PS3,00:23:50,Not latest view,US (United States)
Blazias,2014-02-22 13:05:19,00:00:13,,Fairy Tail: Season 1: Natsu and the Dragon Egg (Episode 20),,Sony PS3,00:22:39,Not latest view,US (United States)
Blazias,2014-02-22 12:42:21,00:22:30,,Fairy Tail: Season 1: Natsu and the Dragon Egg (Episode 20),,Sony PS3,00:22:27,Not latest view,US (United States)
Blazias,2014-02-22 12:41:57,00:00:07,,Fairy Tail: Season 1: Reach the Sky Above (Episode 18),,Sony PS3,00:22:26,Not latest view,US (United States)
Blazias,2014-02-22 12:41:46,00:00:05,,Fairy Tail: Season 1: Reach the Sky Above (Episode 18),,Sony PS3,00:22:21,Not latest view,US (United States)
Blazias,2014-02-22 12:40:53,00:00:05,,Digimon Adventure: Season 2: The Enemy Is MetalGreymon (Episode 10),,Sony PS3,00:00:05,Not latest view,US (United States)
Blazias,2014-02-22 08:36:37,00:23:06,,Digimon Adventure: Season 2: The Evil Ring's Magic Wild Run (Episode 9),,Sony PS3,00:23:06,00:23:06,US (United States)
Blazias,2014-02-22 08:15:31,00:20:58,,Digimon Adventure: Season 2: The Digimon Kaiser's Loneliness (Episode 8),,Sony PS3,00:21:01,00:21:01,US (United States)
Blazias,2014-02-22 08:14:49,00:00:02,,Digimon Adventure: Season 2: Brave Evolution! XV-mon (Episode 22),,Sony PS3,00:00:02,00:00:02,US (United States)
Blazias,2014-02-22 07:51:27,00:23:06,,Digimon Adventure: Season 2: Hikari's Memories (Episode 7),,Sony PS3,00:23:06,00:23:06,US (United States)
Blazias,2014-02-22 07:29:56,00:21:15,,Digimon Adventure: Season 2: A Dangerous Picnic (Episode 6),,Sony PS3,00:21:16,00:21:16,US (United States)
Blazias,2014-02-22 07:29:24,00:00:14,,Digimon Adventure: Season 2: Destroy the Dark Tower (Episode 5),,Sony PS3,00:23:06,00:23:06,US (United States)
Blazias,2014-02-22 07:29:13,00:00:06,,Digimon Adventure: Season 2: Destroy the Dark Tower (Episode 5),,Sony PS3,00:21:10,Not latest view,US (United States)
Blazias,2014-02-22 07:26:48,00:02:11,,Cow and Chicken: Season 1: Field Trip to Folsom Prison / The Girl's Bathroom / This Bridge Not Weasel Bridge (Episode 1),,Sony PS3,00:02:12,00:02:12,US (United States)
Blazias,2014-02-22 07:11:55,00:14:34,,Edgar: Season 1: Commander in Stripes / Ellen vs. Slug / The All-Knowing Head of Poe / An Egg-celleng Question (Episode 2),,Sony PS3,00:14:36,00:14:36,US (United States)
Blazias,2014-02-22 06:49:53,00:21:52,,Edgar: Season 1: It Came From the Sub-Basement / Beast in Show / Edgar's Satchel / Getting Antsy (Episode 1),,Sony PS3,00:21:55,Not latest view,US (United States)
Blazias,2014-02-22 06:49:43,00:00:01,,Edgar: Season 1: It Came From the Sub-Basement / Beast in Show / Edgar's Satchel / Getting Antsy (Episode 1),,Sony PS3,00:00:04,Not latest view,US (United States)
Blazias,2014-02-22 06:09:22,00:39:53,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: A Tribute to Football (Episode 4),,Sony PS3,00:39:55,00:39:55,US (United States)
Blazias,2014-02-22 05:27:39,00:41:16,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Athletic Supporters (Episode 3),,Sony PS3,00:41:19,Not latest view,US (United States)
Blazias,2014-02-22 05:05:38,00:20:09,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Nincompoop-A-Rama (Episode 2),,Sony PS3,00:41:00,Not latest view,US (United States)
Blazias,2014-02-22 04:27:14,00:37:03,,Too Cute!: Season 1: Super Fluffy Puppies (Episode 7),,Sony PS3,00:42:27,00:42:27,US (United States)
Blazias,2014-02-22 04:21:03,00:05:31,,Too Cute!: Season 1: Super Fluffy Puppies (Episode 7),,Sony PS3,00:05:26,Not latest view,US (United States)
Blazias,2014-02-22 04:00:44,00:20:10,,Fairy Tail: Season 1: Reach the Sky Above (Episode 18),,Sony PS3,00:22:16,Not latest view,US (United States)
Blazias,2014-02-22 03:40:22,00:20:18,,Fairy Tail: Season 1: Burst (Episode 17),,Sony PS3,00:22:26,Not latest view,US (United States)
Blazias,2014-02-22 03:40:06,00:00:02,,Fairy Tail: Season 1: Burst (Episode 17),,Sony PS3,00:02:08,Not latest view,US (United States)
Blazias,2014-02-22 03:19:39,00:20:22,,Fairy Tail: Season 1: The Final Showdown on Galuna Island (Episode 16),,Sony PS3,00:22:28,Not latest view,US (United States)
Blazias,2014-02-22 02:58:25,00:20:21,,Fairy Tail: Season 1: Eternal Magic (Episode 15),,Sony PS3,00:22:27,Not latest view,US (United States)
Blazias,2014-02-22 02:51:52,00:06:30,,Fairy Tail: Season 1: Just Do Whatever!! (Episode 14),,Sony PS3,00:22:28,Not latest view,US (United States)
Blazias,2014-02-22 02:37:54,00:13:53,,Fairy Tail: Season 1: Just Do Whatever!! (Episode 14),,Sony PS3,00:15:59,Not latest view,US (United States)
Blazias,2014-02-22 02:31:27,00:06:23,,Fairy Tail: Season 1: Natsu vs. Yuka the Wave User (Episode 13),,Sony PS3,00:22:12,Not latest view,US (United States)
Blazias,2014-02-22 02:16:55,00:14:16,,Fairy Tail: Season 1: Natsu vs. Yuka the Wave User (Episode 13),,Sony PS3,00:15:50,Not latest view,US (United States)
Blazias,2014-02-22 02:15:10,00:01:30,,Fairy Tail: Season 1: Moon Drip (Episode 12),,Sony PS3,00:24:33,Not latest view,US (United States)
Blazias,2014-02-22 02:14:35,00:00:10,,Fairy Tail: Season 1: Moon Drip (Episode 12),,Sony PS3,00:19:45,Not latest view,US (United States)
Blazias,2014-02-21 21:59:25,00:22:36,,Edgar: Season 1: Scam Artist Shuffle / Bob's Limbs / The Secret Life of Pet / Trip to Atlantis (Episode 8),,Sony PS3,00:21:58,00:21:58,US (United States)
Blazias,2014-02-21 21:36:19,00:20:13,,Fairy Tail: Season 1: Moon Drip (Episode 12),,Sony PS3,00:22:20,Not latest view,US (United States)
Blazias,2014-02-21 21:13:43,00:22:23,,Fairy Tail: Season 1: The Cursed Island (Episode 11),,Sony PS3,00:22:52,Not latest view,US (United States)
Blazias,2014-02-21 21:13:26,00:00:11,,Fairy Tail: Season 1: Natsu vs. Erza (Episode 10),,Sony PS3,00:22:55,Not latest view,US (United States)
Blazias,2014-02-21 21:13:19,00:00:02,,Fairy Tail: Season 1: Natsu vs. Erza (Episode 10),,Sony PS3,00:22:45,Not latest view,US (United States)
Blazias,2014-02-18 22:09:54,00:19:51,,Fairy Tail: Season 1: Natsu vs. Erza (Episode 10),,Sony PS3,00:22:43,Not latest view,US (United States)
Blazias,2014-02-18 22:03:01,00:06:38,,Fairy Tail: Season 1: Natsu Devours a Village (Episode 9),,Sony PS3,00:22:53,Not latest view,US (United States)
Blazias,2014-02-17 23:11:21,00:13:30,,Fairy Tail: Season 1: Natsu Devours a Village (Episode 9),,Sony PS3,00:16:32,Not latest view,US (United States)
Blazias,2014-02-17 22:51:30,00:19:47,,Fairy Tail: Season 1: The Strongest Team (Episode 8),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-02-17 22:51:17,00:00:10,,Fairy Tail: Season 1: Flame and Wind (Episode 7),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-02-17 22:31:22,00:19:06,,Edgar: Season 1: To the Moon! / A Midsummer's Nightmare / Heimertz Family Album / The Mustache (Episode 7),,Sony PS3,00:21:56,00:21:56,US (United States)
Blazias,2014-02-17 22:29:20,00:01:57,,Edgar: Season 1: To the Moon! / A Midsummer's Nightmare / Heimertz Family Album / The Mustache (Episode 7),,Sony PS3,00:02:51,Not latest view,US (United States)
Blazias,2014-02-16 00:41:31,00:46:01,,The Dino King,,Sony PS3,01:23:13,01:23:13,US (United States)
Blazias,2014-02-16 00:03:26,00:37:32,,The Dino King,,Sony PS3,00:37:32,Not latest view,US (United States)
Blazias,2014-02-15 22:45:34,00:00:01,,Edgar: Season 1: To the Moon! / A Midsummer's Nightmare / Heimertz Family Album / The Mustache (Episode 7),,Sony PS3,00:00:51,Not latest view,US (United States)
Blazias,2014-02-15 22:24:33,00:21:01,,Edgar: Season 1: Trickery Dickory Clock / Dr. Ellen and Dr. Edgar / The Secret Life of Pet / Viva Pet! (Episode 6),,Sony PS3,00:21:53,00:21:53,US (United States)
Blazias,2014-02-15 22:02:33,00:21:05,,Edgar: Season 1: Picture Imperfect / Pasta their Prime / Nod's Limbs Public Access / Stephanie's How to be Like Me (Episode 5),,Sony PS3,00:21:55,00:21:55,US (United States)
Blazias,2014-02-15 21:56:00,00:06:25,,Edgar: Season 1: Art for Art's Sake / The Game's Afootie / Heimertz's Family Album / His First Accordion (Episode 4),,Sony PS3,00:21:55,00:21:55,US (United States)
Blazias,2014-02-15 21:38:27,00:15:31,,Edgar: Season 1: Art for Art's Sake / The Game's Afootie / Heimertz's Family Album / His First Accordion (Episode 4),,Sony PS3,00:15:31,Not latest view,US (United States)
Blazias,2014-02-15 21:28:41,00:02:12,,Pound Puppies: Season 1: Catcalls (Episode 6),,Sony PS3,00:02:44,00:02:44,US (United States)
Blazias,2014-02-15 21:07:12,00:21:24,,Pound Puppies: Season 1: The Prince and the Pupper (Episode 5),,Sony PS3,00:21:57,00:21:57,US (United States)
Blazias,2014-02-15 20:45:12,00:21:54,,Pound Puppies: Season 1: The General (Episode 4),,Sony PS3,00:21:57,00:21:57,US (United States)
Blazias,2014-02-15 04:27:49,00:07:17,,Too Cute!: Season 1: Super Fluffy Puppies (Episode 7),,Sony PS3,00:07:33,Not latest view,US (United States)
Blazias,2014-02-15 03:45:23,00:42:21,,Too Cute!: Season 1: Kitton Cottonballs (Episode 6),,Sony PS3,00:42:21,00:42:21,US (United States)
Blazias,2014-02-15 03:02:47,00:42:27,,Too Cute!: Season 1: Kitten Dolls (Episode 5),,Sony PS3,00:42:28,Not latest view,US (United States)
Blazias,2014-02-15 02:40:08,00:21:04,,"Edgar: Season 1: Gross Inspection / Bolty, the Friendly Robot / Madame Ellen's Horrorscopes / Them Bones (Episode 3)",,Sony PS3,00:21:54,00:21:54,US (United States)
Blazias,2014-02-15 02:18:08,00:21:54,,Edgar: Season 1: Commander in Stripes / Ellen vs. Slug / The All-Knowing Head of Poe / An Egg-celleng Question (Episode 2),,Sony PS3,00:21:56,Not latest view,US (United States)
Blazias,2014-02-15 01:53:01,00:21:29,,Pound Puppies: Season 1: Rebound (Episode 3),,Sony PS3,00:21:59,00:21:59,US (United States)
Blazias,2014-02-15 01:31:54,00:21:02,,Pound Puppies: Season 1: Nightmare on Pound Street (Episode 2),,Sony PS3,00:21:38,00:21:38,US (United States)
Blazias,2014-02-15 01:09:11,00:21:53,,Pound Puppies: Season 1: The Yipper Caper (Episode 1),,Sony PS3,00:21:53,00:21:53,US (United States)
Blazias,2014-02-15 01:02:04,00:04:31,,Twisted Whiskers: Season 1: Highwire High Jinks / Fish Market Frenzy (Episode 1),,Sony PS3,00:04:31,Not latest view,US (United States)
Blazias,2014-02-15 00:35:06,00:24:35,,Eliot Kid: Season 1: Wedding Impossible / Invasion of the Robot Clones (Episode 1),,Sony PS3,00:24:35,00:24:35,US (United States)
Blazias,2014-02-15 00:10:51,00:21:51,,Edgar: Season 1: It Came From the Sub-Basement / Beast in Show / Edgar's Satchel / Getting Antsy (Episode 1),,Sony PS3,00:21:51,Not latest view,US (United States)
Blazias,2014-02-14 23:43:51,00:21:14,,Kenichi: The Mightiest Disciple: Season 2: The Mightiest Transformation! The Ryozanpaku Rhythm! (Episode 23),,Sony PS3,00:22:50,00:22:50,US (United States)
Blazias,2014-02-14 23:20:38,00:22:56,,Kenichi: The Mightiest Disciple: Season 2: Showdown Between the Leaders! The Man with the Legendary Spear! (Episode 22),,Sony PS3,00:22:53,00:22:53,US (United States)
Blazias,2014-02-14 21:51:32,00:19:28,,Fairy Tail: Season 1: Flame and Wind (Episode 7),,Sony PS3,00:22:28,Not latest view,US (United States)
Blazias,2014-02-14 21:31:42,00:19:46,,Fairy Tail: Season 1: Fairies in the Wind (Episode 6),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-02-14 21:11:37,00:19:54,,Fairy Tail: Season 1: The Wizard in Armor (Episode 5),,Sony PS3,00:22:52,Not latest view,US (United States)
Blazias,2014-02-14 20:47:36,00:19:59,,Fairy Tail: Season 1: Dear Kaby (Episode 4),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-02-14 20:26:29,00:19:55,,Fairy Tail: Season 1: Infiltrate the Everlue Mansion (Episode 3),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-02-14 20:06:35,00:19:50,,"Fairy Tail: Season 1: Fire Dragon, Monkey, and Bull (Episode 2)",,Sony PS3,00:22:36,Not latest view,US (United States)
Blazias,2014-02-14 19:53:45,00:12:46,,Fairy Tail: Season 1: The Fairy Tail (Episode 1),,Sony PS3,00:22:50,Not latest view,US (United States)
Blazias,2014-02-11 00:48:18,00:01:26,,Too Cute!: Season 1: Kittens & Pocket Pets (Episode 4),,Sony PS3,00:42:23,Not latest view,US (United States)
Blazias,2014-02-11 00:47:44,00:00:06,,Too Cute!: Season 1: Kittens & Pocket Pets (Episode 4),,Sony PS3,00:41:24,Not latest view,US (United States)
Blazias,2014-02-11 00:47:37,00:00:02,,Too Cute!: Season 1: Kittens & Pocket Pets (Episode 4),,Sony PS3,00:00:04,Not latest view,US (United States)
Blazias,2014-02-10 23:28:32,00:41:30,,Too Cute!: Season 1: Kittens & Pocket Pets (Episode 4),,Sony PS3,00:41:30,Not latest view,US (United States)
Blazias,2014-02-10 22:36:31,00:20:25,,The New Woody Woodpecker Show: Season 1: Woody's Ship of Ghouls / Bad Hair Day / Downsized Woody (Episode 6),,Sony PS3,00:20:57,00:20:57,US (United States)
Blazias,2014-02-10 22:08:34,00:21:11,,The New Woody Woodpecker Show: Season 1: Father's Day / Camp Buzzard / He Wouldn't Woody (Episode 5),,Sony PS3,00:21:11,00:21:11,US (United States)
Blazias,2014-02-08 04:03:29,00:19:51,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Nincompoop-A-Rama (Episode 2),,Sony PS3,00:20:53,Not latest view,US (United States)
Blazias,2014-02-08 03:21:56,00:40:44,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Matrimony Mania (Episode 1),,Sony PS3,00:39:41,Not latest view,US (United States)
Blazias,2014-02-08 03:13:34,00:08:12,,Regular Show: Season 1: The Power (Episode 1),,Sony PS3,00:08:12,00:08:12,US (United States)
Blazias,2014-02-08 03:02:16,00:10:06,,Fairy Tail: Season 1: The Fairy Tail (Episode 1),,Sony PS3,00:10:06,Not latest view,US (United States)
Blazias,2014-02-07 00:19:14,00:42:22,,Too Cute!: Season 1: Puppies & Ducklings (Episode 3),,Sony PS3,00:42:22,Not latest view,US (United States)
Blazias,2014-02-05 15:53:13,01:32:17,,The Croods,,Sony PS3,01:32:17,01:32:17,US (United States)
Blazias,2014-02-04 23:50:59,00:44:02,,Too Cute!: Season 1: Too Cute! Puppies (Episode 2),,Sony PS3,00:43:22,Not latest view,US (United States)
Blazias,2014-02-04 23:35:12,00:00:34,,Turbo FAST (Trailer),,Sony PS3,00:00:34,00:00:34,US (United States)
Blazias,2014-02-04 20:50:05,00:43:23,,Too Cute!: Season 1: Too Cute! Puppies (Episode 2),,Sony PS3,00:43:23,Not latest view,US (United States)
Blazias,2014-02-03 23:37:34,00:43:34,,Too Cute!: Season 1: Too Cute! Kittens (Episode 1),,Sony PS3,00:43:24,Not latest view,US (United States)
Blazias,2014-02-03 23:36:59,00:00:03,,Too Cute!: Season 1: Too Cute! Kittens (Episode 1),,Sony PS3,00:00:05,Not latest view,US (United States)
Blazias,2014-02-03 23:17:48,00:19:00,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Top 10 Practical Joke Countdown (Episode 13),,Sony PS3,00:41:53,00:41:53,US (United States)
Blazias,2014-02-03 23:06:06,00:11:20,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Top 10 Practical Joke Countdown (Episode 13),,Sony PS3,00:23:25,Not latest view,US (United States)
Blazias,2014-02-03 22:51:42,00:13:36,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Top 10 Practical Joke Countdown (Episode 13),,Sony PS3,00:13:07,Not latest view,US (United States)
Blazias,2014-02-03 22:27:40,00:21:58,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Hillbilly Heroes and There's the Dog (Episode 12),,Sony PS3,00:40:16,00:40:16,US (United States)
Blazias,2014-02-03 17:49:49,00:20:44,,America's Funniest Home Videos: Best in Boneheads: Best in Boneheads: Hillbilly Heroes and There's the Dog (Episode 12),,Sony PS3,00:20:06,Not latest view,US (United States)
Blazias,2014-02-03 17:28:41,00:20:52,,The New Woody Woodpecker Show: Season 1: Ya Gonna Eat That? / Chilly & Hungry / Brother Cockroach (Episode 4),,Sony PS3,00:20:54,00:20:54,US (United States)
Blazias,2014-02-03 17:13:12,00:13:05,,"The New Woody Woodpecker Show: Season 1: Temper, Temper / A Classic Chilly Cartoon / Crash Course (Episode 3)",,Sony PS3,00:20:22,00:20:22,US (United States)
Blazias,2014-02-03 16:32:10,00:20:23,,Jackie Chan Adventures: Season 5: The Powers That Be: Part 2 (Episode 13),,Sony PS3,00:20:23,00:20:23,US (United States)
Blazias,2014-02-03 16:07:55,00:20:07,,Jackie Chan Adventures: Season 5: The Powers That Be: Part 1 (Episode 12),,Sony PS3,00:20:07,00:20:07,US (United States)
Blazias,2014-02-03 15:47:25,00:20:24,,Jackie Chan Adventures: Season 5: J2 Revisited (Episode 11),,Sony PS3,00:20:26,00:20:26,US (United States)
Blazias,2014-02-03 15:26:59,00:20:20,,Jackie Chan Adventures: Season 5: Weight and See (Episode 10),,Sony PS3,00:20:23,00:20:23,US (United States)
Blazias,2014-02-03 15:05:41,00:20:59,,Jackie Chan Adventures: Season 5: Stealing Thunder (Episode 9),,Sony PS3,00:21:02,00:21:02,US (United States)
Blazias,2014-02-03 14:45:12,00:20:22,,Jackie Chan Adventures: Season 5: Clash of the Titanics (Episode 8),,Sony PS3,00:20:24,00:20:24,US (United States)
Blazias,2014-02-03 14:24:40,00:20:22,,Jackie Chan Adventures: Season 5: Antler Action (Episode 7),,Sony PS3,00:20:24,00:20:24,US (United States)
Blazias,2014-02-03 14:24:27,00:00:01,,"Jackie Chan Adventures: Season 5: Mirror, Mirror (Episode 6)",,Sony PS3,00:00:03,00:00:03,US (United States)
Blazias,2014-02-03 14:24:11,00:00:09,,"Jackie Chan Adventures: Season 5: Mirror, Mirror (Episode 6)",,Sony PS3,00:00:09,Not latest view,US (United States)
Blazias,2014-02-03 14:03:51,00:20:14,,"Jackie Chan Adventures: Season 5: Mirror, Mirror (Episode 6)",,Sony PS3,00:20:14,Not latest view,US (United States)
Blazias,2014-02-03 13:43:35,00:20:12,,Jackie Chan Adventures: Season 5: The Demon Beneath My Wings (Episode 5),,Sony PS3,00:20:14,00:20:14,US (United States)
Blazias,2014-02-03 13:28:08,00:15:21,,Jackie Chan Adventures: Season 5: Dragon Scouts (Episode 4),,Sony PS3,00:20:05,00:20:05,US (United States)
Blazias,2014-02-02 23:58:02,00:04:43,,Jackie Chan Adventures: Season 5: Dragon Scouts (Episode 4),,Sony PS3,00:04:45,Not latest view,US (United States)
Blazias,2014-02-02 23:28:48,00:00:02,,Jackie Chan Adventures: Season 5: Dragon Scouts (Episode 4),,Sony PS3,00:00:02,Not latest view,US (United States)
Blazias,2014-02-02 23:08:35,00:20:07,,Jackie Chan Adventures: Season 5: Black and White and Chi All Over (Episode 3),,Sony PS3,00:20:07,00:20:07,US (United States)
